"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000267855","ENSG00000267855",0.455087543413223,1.32972935498144,2.75906337695588,0.529906548496775,0.999978183151965
"ENSG00000204179","ENSG00000204179",-0.499237511578301,1.24673551538077,1.62788731936644,0.529917843257091,0.999978183151965
"ENSG00000089723","ENSG00000089723",-0.328329293121115,1.70903593147264,1.92550966956886,0.529918007972132,0.999978183151965
"ENSG00000225124","ENSG00000225124",-0.572641744201496,1.07845199296328,3.59181101996006,0.529975700327396,0.999978183151965
"ENSG00000260093","ENSG00000260093",0.466318618203319,1.30581673956419,4.26140553505842,0.529998263348328,0.999978183151965
"ENSG00000182504","ENSG00000182504",0.114691093117985,3.74086361714231,0.562801797572271,0.530012684788209,0.999978183151965
"ENSG00000076604","ENSG00000076604",-0.163429463153039,3.52346985053804,0.406090705035416,0.53002714694992,0.999978183151965
"ENSG00000249717","ENSG00000249717",0.566388265224118,1.11651053138008,2.59232230290681,0.530039755144698,0.999978183151965
"ENSG00000287640","ENSG00000287640",0.558749307552512,1.05788354150869,3.29339851610532,0.530045288349877,0.999978183151965
"ENSG00000254205","ENSG00000254205",0.559833232792377,1.13227630644667,2.94002177817641,0.530067957615674,0.999978183151965
"ENSG00000198929","ENSG00000198929",0.545351737437525,1.16082857322081,3.17188923799776,0.530080121938967,0.999978183151965
"ENSG00000279940","ENSG00000279940",-0.573086659229858,1.0984458096668,2.87837897790552,0.530106408001074,0.999978183151965
"ENSG00000224769","ENSG00000224769",-0.513293837881069,1.22083219404884,2.6792330099562,0.530169080160529,0.999978183151965
"ENSG00000136378","ENSG00000136378",0.571971696493972,1.08738951927983,2.01754557589477,0.53021486299085,0.999978183151965
"ENSG00000236549","ENSG00000236549",-0.545098021346108,1.16466230184534,2.94161320036964,0.530226598094608,0.999978183151965
"ENSG00000254288","ENSG00000254288",0.541205959060534,1.16829516664506,3.43644927020491,0.530251888016976,0.999978183151965
"ENSG00000188820","ENSG00000188820",-0.173656548601033,4.57066691130245,0.407613825255284,0.530268253881132,0.999978183151965
"ENSG00000203710","ENSG00000203710",-0.197364022894867,5.10168953986157,0.408575066011405,0.530275169015241,0.999978183151965
"ENSG00000287011","ENSG00000287011",0.570370581746616,1.0774108715718,3.70551839045492,0.530401887870309,0.999978183151965
"ENSG00000269119","ENSG00000269119",0.494925592335067,1.0299706145492,5.09038900372524,0.530422808129165,0.999978183151965
"ENSG00000128655","ENSG00000128655",0.541841368643659,1.04652871909208,4.30766960215016,0.5304610402977,0.999978183151965
"ENSG00000152932","ENSG00000152932",0.568628945884855,1.1078019745226,2.99951594613932,0.53048078081859,0.999978183151965
"ENSG00000162896","ENSG00000162896",0.679047576669215,1.74702083812793,0.408643663758503,0.530569004507438,0.999978183151965
"ENSG00000125900","ENSG00000125900",0.29563984466992,1.85486656258141,1.2742391182092,0.530591693074072,0.999978183151965
"ENSG00000181585","ENSG00000181585",-0.313757971936816,1.76829197681856,2.3367686528085,0.53068020148252,0.999978183151965
"ENSG00000178184","ENSG00000178184",0.5009088633608,1.23863818452964,2.30154333748582,0.530684631549948,0.999978183151965
"ENSG00000248468","ENSG00000248468",0.548434012184017,1.15336502755868,3.82392755958349,0.530804066823032,0.999978183151965
"ENSG00000277954","ENSG00000277954",0.570795365735752,1.08221927500552,3.18394051749117,0.53080675131304,0.999978183151965
"ENSG00000287466","ENSG00000287466",-0.437228218028276,1.36963354711644,1.35094931655452,0.530809683776076,0.999978183151965
"ENSG00000163354","ENSG00000163354",0.430508756034197,1.38188583260403,2.50785846621004,0.530931047695099,0.999978183151965
"ENSG00000249592","ENSG00000249592",0.153450082535538,3.12759039531594,0.958711734297327,0.530968662484382,0.999978183151965
"ENSG00000118004","ENSG00000118004",0.512211177818062,1.03490654093301,5.26802170500186,0.530974612887592,0.999978183151965
"ENSG00000185897","ENSG00000185897",0.286926075062558,1.89967735762633,0.581940766134439,0.531005309249344,0.999978183151965
"ENSG00000230257","ENSG00000230257",0.553901126113162,1.05492644337948,2.869504537391,0.531005790728311,0.999978183151965
"ENSG00000229694","ENSG00000229694",0.562533687318017,1.06331708151836,4.0934813177692,0.531024440020124,0.999978183151965
"ENSG00000171867","ENSG00000171867",-0.0816484620634003,7.43307834705341,0.402621966967078,0.531039964902215,0.999978183151965
"ENSG00000228763","ENSG00000228763",-0.560143823120942,1.13307663736965,3.33189852817039,0.531055648579015,0.999978183151965
"ENSG00000233656","ENSG00000233656",0.561372920417789,1.06232535359727,2.57949646412591,0.531077037457411,0.999978183151965
"ENSG00000107560","ENSG00000107560",0.0948482204338841,4.2750241453149,0.688512331319307,0.53111451868723,0.999978183151965
"ENSG00000231521","ENSG00000231521",0.500747506509192,1.2373126487998,3.24339380440475,0.531184393821204,0.999978183151965
"ENSG00000138071","ENSG00000138071",-0.0689584579178746,8.91260603748026,0.402271082262363,0.531217706782949,0.999978183151965
"ENSG00000188295","ENSG00000188295",0.130115977936401,3.50229064324469,0.829147468057682,0.531227293498834,0.999978183151965
"ENSG00000261623","ENSG00000261623",0.557056720247241,1.05812065419178,2.25572412191714,0.531254243964013,0.999978183151965
"ENSG00000280362","ENSG00000280362",0.491638612524657,1.02955308423634,4.48503915703715,0.531259003419661,0.999978183151965
"ENSG00000244558","ENSG00000244558",0.568413730752593,1.07490793986478,4.77879323306137,0.531266267870792,0.999978183151965
"ENSG00000255321","ENSG00000255321",0.451866077276814,1.33311559183451,4.26699187693578,0.531295182653627,0.999978183151965
"ENSG00000104613","ENSG00000104613",0.0539704507286395,6.56521918585099,0.401869590752402,0.531421217945607,0.999978183151965
"ENSG00000196119","ENSG00000196119",0.554248221639013,1.05565692569716,3.54633885482791,0.531457489614432,0.999978183151965
"ENSG00000248724","ENSG00000248724",0.551113562997058,1.14659364523109,2.38451493492675,0.53147861103763,0.999978183151965
"ENSG00000240449","ENSG00000240449",-0.439916158339482,1.362207705091,2.75067283620539,0.531510332451809,0.999978183151965
"ENSG00000225314","ENSG00000225314",0.549664729492698,1.05204410688069,4.21819972454202,0.531611225535163,0.999978183151965
"ENSG00000141579","ENSG00000141579",0.532587046413259,1.04267528707764,4.61906265721225,0.5316248854174,0.999978183151965
"ENSG00000225969","ENSG00000225969",0.560617218071855,1.12592884745373,2.19238689783247,0.531689146417033,0.999978183151965
"ENSG00000110046","ENSG00000110046",0.0949678557829087,5.26941784101831,0.401063715807167,0.53183013929516,0.999978183151965
"ENSG00000170684","ENSG00000170684",-0.105153438390032,4.07506276134406,0.717222318618943,0.531843537164928,0.999978183151965
"ENSG00000286638","ENSG00000286638",0.56325871467628,1.06616448751379,3.10687888627901,0.531869102360555,0.999978183151965
"ENSG00000156831","ENSG00000156831",0.0966598660096646,4.15894599800165,0.747225339217713,0.5318805391042,0.999978183151965
"ENSG00000233485","ENSG00000233485",0.496193409346614,1.03075054198614,5.46600820562526,0.531925620369524,0.999978183151965
"ENSG00000285519","ENSG00000285519",0.496015930745245,1.03066240179726,5.34604333806252,0.532006336797782,0.999978183151965
"ENSG00000154133","ENSG00000154133",0.550219376980813,1.14651274135833,1.49139391128745,0.532019535991078,0.999978183151965
"ENSG00000256670","ENSG00000256670",0.563544994035481,1.06681877997196,3.92276044545638,0.53207052610345,0.999978183151965
"ENSG00000106263","ENSG00000106263",0.0631958268664038,8.08284041713147,0.400433868609456,0.532150143140347,0.999978183151965
"ENSG00000234929","ENSG00000234929",0.566056683508629,1.0721619798167,3.26112794892994,0.532183033011715,0.999978183151965
"ENSG00000251399","ENSG00000251399",0.55568952403672,1.05773031905107,4.97137381114895,0.532234722793622,0.999978183151965
"ENSG00000236297","ENSG00000236297",-0.533299624496094,1.18064888564587,3.75187047287847,0.532288655022264,0.999978183151965
"ENSG00000086696","ENSG00000086696",0.567336086841798,1.10264353805027,3.67727791389507,0.532345000992781,0.999978183151965
"ENSG00000248771","ENSG00000248771",0.52971462636486,1.0418268751962,3.94904074137155,0.532457730770869,0.999978183151965
"ENSG00000164176","ENSG00000164176",0.528765912337732,1.04144316125212,4.40560293058801,0.532464985591036,0.999978183151965
"ENSG00000167522","ENSG00000167522",-0.0562242285906721,7.24383111856805,0.399674079827874,0.532536638127138,0.999978183151965
"ENSG00000135365","ENSG00000135365",0.0643871055601394,5.80764268949404,0.399423609664333,0.532664162547265,0.999978183151965
"ENSG00000233708","ENSG00000233708",0.509769822646101,1.03462555735997,4.49320832490171,0.532685876866916,0.999978183151965
"ENSG00000264714","ENSG00000264714",0.549922043172153,1.05334580946593,3.06186754988303,0.532690500298589,0.999978183151965
"ENSG00000259628","ENSG00000259628",-0.435774250295043,1.36841950285271,1.7511586809475,0.532736173242791,0.999978183151965
"ENSG00000101384","ENSG00000101384",-0.179617104295094,2.90074776191762,0.400393694971987,0.532780579138427,0.999978183151965
"ENSG00000115652","ENSG00000115652",-0.0615788792357043,6.02341216158161,0.399138790797878,0.5328092437026,0.999978183151965
"ENSG00000166454","ENSG00000166454",0.0483434862243995,6.71299806751158,0.399117957177986,0.532819858800816,0.999978183151965
"ENSG00000152061","ENSG00000152061",-0.0741216811124022,7.17627776981154,0.398906808590533,0.532927464758287,0.999978183151965
"ENSG00000049245","ENSG00000049245",-0.082014705450326,6.23340710837954,0.398823853983346,0.532969751216546,0.999978183151965
"ENSG00000238266","ENSG00000238266",0.541546484729301,1.16012293480108,2.21311848692434,0.533192523980355,0.999978183151965
"ENSG00000104804","ENSG00000104804",-0.453690760684928,1.32841074564192,1.62638528710315,0.533242838494947,0.999978183151965
"ENSG00000231023","ENSG00000231023",0.510546468800635,1.03509313360971,3.42364351900727,0.533252485350635,0.999978183151965
"ENSG00000091137","ENSG00000091137",0.549716827782991,1.1447652693657,1.82543301710634,0.533290539898956,0.999978183151965
"ENSG00000188112","ENSG00000188112",0.557519222927437,1.12797050710344,2.43558601019616,0.533298825840679,0.999978183151965
"ENSG00000267149","ENSG00000267149",0.556948915908432,1.06037686981524,2.96904934248635,0.533400326838611,0.999978183151965
"ENSG00000129071","ENSG00000129071",-0.0623472292194963,6.16198589242974,0.397871074077262,0.533455879078937,0.999978183151965
"ENSG00000254719","ENSG00000254719",-0.533532614681084,1.04416740075959,4.4010522093321,0.533570877156422,0.999978183151965
"ENSG00000281189","ENSG00000281189",-0.492067055014587,1.25147880535861,1.95231158763313,0.533632213111345,0.999978183151965
"ENSG00000184517","ENSG00000184517",-0.119453701813284,3.86591100106219,0.632181398008039,0.533646717770415,0.999978183151965
"ENSG00000211714","ENSG00000211714",0.247599855447591,2.96105102820393,0.400986113576381,0.533674463622936,0.999978183151965
"ENSG00000188647","ENSG00000188647",-0.079146979364526,4.8912080181407,0.447771951367342,0.53370596481466,0.999978183151965
"ENSG00000286523","ENSG00000286523",0.548744085886824,1.05347403419181,4.24678862207227,0.533707781101514,0.999978183151965
"ENSG00000285875","ENSG00000285875",-0.537410243038505,1.04616622311512,3.0108320478932,0.533709062763943,0.999978183151965
"ENSG00000250073","ENSG00000250073",0.445434758348152,1.34139577469977,3.39549868646013,0.533734517962222,0.999978183151965
"ENSG00000179632","ENSG00000179632",0.0622167325226669,8.03866380754776,0.39726976219725,0.533763102313866,0.999978183151965
"ENSG00000266936","ENSG00000266936",-0.533613627759567,1.04445452498216,3.48066608753168,0.533819720808439,0.999978183151965
"ENSG00000204025","ENSG00000204025",0.530404527518922,1.0429172064864,3.17228699421576,0.533872354577511,0.999978183151965
"ENSG00000185053","ENSG00000185053",0.540560284381908,1.04831454003448,3.40497689638464,0.53389431998942,0.999978183151965
"ENSG00000163012","ENSG00000163012",0.540085330371575,1.0480016779098,4.187133883339,0.533948825021561,0.999978183151965
"ENSG00000233559","ENSG00000233559",0.139233826052798,3.27280230395491,0.476132729219741,0.534052121051851,0.999978183151965
"ENSG00000277634","ENSG00000277634",-0.565542673194934,1.07394529793493,3.59296078822863,0.534088414434817,0.999978183151965
"ENSG00000145476","ENSG00000145476",0.0834394127980719,5.31370555856822,0.39655807160929,0.534127143106994,0.999978183151965
"ENSG00000280058","ENSG00000280058",0.487248279471345,1.02918506664765,5.49390180172014,0.53413822503576,0.999978183151965
"ENSG00000225163","ENSG00000225163",-0.495430029349321,1.24360641424936,3.20018938128247,0.534142029282693,0.999978183151965
"ENSG00000235989","ENSG00000235989",-0.437457783061102,1.36113808936119,2.34283138925875,0.534216750183696,0.999978183151965
"ENSG00000198746","ENSG00000198746",-0.0751058703021428,4.78548961267638,0.555137131220229,0.534233895107987,0.999978183151965
"ENSG00000230638","ENSG00000230638",0.528317648248872,1.04221551725075,3.8980963421128,0.534240985933494,0.999978183151965
"ENSG00000186132","ENSG00000186132",0.172190911708359,2.84098688119601,1.13967376310413,0.534252233052097,0.999978183151965
"ENSG00000226808","ENSG00000226808",0.564090105582567,1.10440184063832,2.44567559656257,0.534393480701103,0.999978183151965
"ENSG00000252906","ENSG00000252906",0.555817945338569,1.12769776477381,2.93544312020253,0.534409678473214,0.999978183151965
"ENSG00000187147","ENSG00000187147",-0.0644424853969381,6.72920849461448,0.395856206811348,0.534486607713179,0.999978183151965
"ENSG00000101596","ENSG00000101596",0.0686087512242245,7.97241000077986,0.395808152495172,0.534511235411356,0.999978183151965
"ENSG00000224247","ENSG00000224247",0.523163392457258,1.04025557275804,4.68474891985523,0.534646722272445,0.999978183151965
"ENSG00000212332","ENSG00000212332",0.544022924589432,1.05101870684863,3.56895995918062,0.534666334548565,0.999978183151965
"ENSG00000267390","ENSG00000267390",-0.28426682566249,1.90090604259754,2.16948638094411,0.534670484063232,0.999978183151965
"ENSG00000171999","ENSG00000171999",-0.544982163726638,1.15372030861703,2.39173099046308,0.534696016825891,0.999978183151965
"ENSG00000234750","ENSG00000234750",-0.503353521198489,1.22790557752521,2.45203155534998,0.534718882533177,0.999978183151965
"ENSG00000286885","ENSG00000286885",0.432414410488118,1.36743963284028,1.86637459970087,0.534759320143138,0.999978183151965
"ENSG00000214514","ENSG00000214514",0.509447583027291,1.03552296455191,3.90901007707447,0.534784916503778,0.999978183151965
"ENSG00000164967","ENSG00000164967",-0.142481860714497,4.17885451916369,0.396798975835384,0.53479974548994,0.999978183151965
"ENSG00000286061","ENSG00000286061",-0.341191608615585,1.64119034166256,1.66234999404824,0.534816951044461,0.999978183151965
"ENSG00000204033","ENSG00000204033",0.485519751099389,1.02900238890975,4.38938971768095,0.5348326438401,0.999978183151965
"ENSG00000114204","ENSG00000114204",-0.537283408927845,1.16741976248353,2.46147183162816,0.534840758437588,0.999978183151965
"ENSG00000237840","ENSG00000237840",0.314346548946742,1.74754410193158,1.90377107392664,0.534841171536654,0.999978183151965
"ENSG00000103274","ENSG00000103274",-0.0834699233506949,4.56006221848541,0.655768677626816,0.534883194840376,0.999978183151965
"ENSG00000146216","ENSG00000146216",0.565021106135452,1.08265692266408,2.3163081579515,0.534966128191537,0.999978183151965
"ENSG00000232615","ENSG00000232615",-0.536910919572501,1.04696303362013,4.56654703300872,0.534974543803352,0.999978183151965
"ENSG00000196476","ENSG00000196476",0.205323170820207,2.47057072123465,1.3030190376548,0.535047113294114,0.999978183151965
"ENSG00000122696","ENSG00000122696",0.148979854868491,3.14814461545444,1.15947189198691,0.535048385205293,0.999978183151965
"ENSG00000255151","ENSG00000255151",-0.397276560644579,1.45928955518172,0.755947044597677,0.535108161181795,0.999978183151965
"ENSG00000104852","ENSG00000104852",-0.0574434821316709,7.45982189235918,0.39448765226798,0.535188810849871,0.999978183151965
"ENSG00000133318","ENSG00000133318",0.122086686211661,7.49122393035712,0.396424120908695,0.535210943857908,0.999978183151965
"ENSG00000136861","ENSG00000136861",-0.0643000984476507,5.54300313012635,0.436293273687968,0.535243686455852,0.999978183151965
"ENSG00000186431","ENSG00000186431",-0.29872992413031,6.1615461950807,0.399227139670027,0.535299475090374,0.999978183151965
"ENSG00000124532","ENSG00000124532",0.0767768289015577,4.84327773093481,0.564286068644249,0.535379280524329,0.999978183151965
"ENSG00000254162","ENSG00000254162",0.562064771164691,1.07283798316721,3.67219921935556,0.535385407631588,0.999978183151965
"ENSG00000268581","ENSG00000268581",-0.431526123544933,1.37236458860705,2.22863200112869,0.535463636413539,0.999978183151965
"ENSG00000171551","ENSG00000171551",0.550803172965051,1.05740111791425,2.79986888484665,0.535525701566879,0.999978183151965
"ENSG00000271755","ENSG00000271755",0.515645692991773,1.20097831590916,2.42296362070409,0.535579182415278,0.999978183151965
"ENSG00000121594","ENSG00000121594",0.350452239405727,1.60217360087216,1.77390643331909,0.535617015463144,0.999978183151965
"ENSG00000280376","ENSG00000280376",-0.511011571678891,1.21250458186131,3.68018766548013,0.535699031289113,0.999978183151965
"ENSG00000220378","ENSG00000220378",0.561643174709214,1.10721916383207,2.56543704307938,0.535700877358736,0.999978183151965
"ENSG00000137700","ENSG00000137700",0.0960830578230554,4.31018780490065,0.817063626608859,0.53575681064735,0.999978183151965
"ENSG00000265683","ENSG00000265683",0.563130081384755,1.07816938195631,3.66906748882285,0.535809764858574,0.999978183151965
"ENSG00000260645","ENSG00000260645",-0.519795609222799,1.03943814601664,4.10662627194897,0.535824558254328,0.999978183151965
"ENSG00000189423","ENSG00000189423",0.553279586989806,1.12950491691711,3.15783628328802,0.535828280803152,0.999978183151965
"ENSG00000245888","ENSG00000245888",-0.321336368466235,1.71914786182588,0.963605386417003,0.535846091094221,0.999978183151965
"ENSG00000182463","ENSG00000182463",0.17876313361439,3.75108329673399,0.39558370402377,0.535938740546448,0.999978183151965
"ENSG00000249222","ENSG00000249222",0.508682555595616,1.21237640241687,3.83550852322655,0.535960442016618,0.999978183151965
"ENSG00000210140","ENSG00000210140",0.535113042551416,1.04664076355743,3.55004620388696,0.535966760615384,0.999978183151965
"ENSG00000204624","ENSG00000204624",0.403270237383407,1.43727818899431,1.02790608207361,0.536000712590698,0.999978183151965
"ENSG00000147164","ENSG00000147164",0.273020397983387,1.95527608550721,2.2391285009702,0.536003372730755,0.999978183151965
"ENSG00000242553","ENSG00000242553",-0.356300305427355,1.58273995620196,2.43038818355912,0.536011312562279,0.999978183151965
"ENSG00000104941","ENSG00000104941",0.483686587041828,1.02883655932288,5.45954050751443,0.536077479261235,0.999978183151965
"ENSG00000230896","ENSG00000230896",-0.549597091847868,1.05607125659865,5.53210324122161,0.536113178540381,0.999978183151965
"ENSG00000257376","ENSG00000257376",-0.554413533710123,1.0607047113617,4.53091072296369,0.536128515266671,0.999978183151965
"ENSG00000233927","ENSG00000233927",-0.0737169452335725,6.39977321713822,0.392555291480602,0.536183217852722,0.999978183151965
"ENSG00000232956","ENSG00000232956",0.182229226147726,6.88272152165998,0.396833934874344,0.536184474317781,0.999978183151965
"ENSG00000216895","ENSG00000216895",0.189211862143197,2.63098398754899,1.18639434917554,0.536187520550126,0.999978183151965
"ENSG00000287261","ENSG00000287261",0.423307838935488,1.38648923834491,2.63591789368134,0.536196801162044,0.999978183151965
"ENSG00000202231","ENSG00000202231",0.556333625652579,1.12083819427882,3.28339353935898,0.536203070591226,0.999978183151965
"ENSG00000253710","ENSG00000253710",-0.106212246851511,4.09428442782655,0.89555306935884,0.536302938013455,0.999978183151965
"ENSG00000113575","ENSG00000113575",0.0815038639045051,7.52467531841404,0.392295706397738,0.536317063451526,0.999978183151965
"ENSG00000171425","ENSG00000171425",0.0960805952591318,4.19981521979925,0.460294635039141,0.536483878574572,0.999978183151965
"ENSG00000214922","ENSG00000214922",-0.261096032146838,2.02817660325739,1.00274419446434,0.536528445578662,0.999978183151965
"ENSG00000257513","ENSG00000257513",0.527108648062391,1.04304548762497,3.61967002135113,0.53659676316565,0.999978183151965
"ENSG00000282572","ENSG00000282572",0.352031487954748,1.59467359350032,1.11249002201722,0.536622252922807,0.999978183151965
"ENSG00000251497","ENSG00000251497",-0.498786273181014,1.23223919731033,1.95905265393007,0.536640786037099,0.999978183151965
"ENSG00000241520","ENSG00000241520",0.487030045929565,1.02974731867716,5.23959531554921,0.53669801714732,0.999978183151965
"ENSG00000229207","ENSG00000229207",0.522668998796025,1.04119605663844,3.74242869135407,0.536709934587854,0.999978183151965
"ENSG00000188282","ENSG00000188282",0.309298066219299,2.70667418783797,0.395735228718147,0.536714373279815,0.999978183151965
"ENSG00000226465","ENSG00000226465",0.559135122927008,1.11063829114795,3.26347527102795,0.536737922136592,0.999978183151965
"ENSG00000286011","ENSG00000286011",0.549038548382153,1.05725211662297,3.86351919190215,0.536839555872184,0.999978183151965
"ENSG00000285769","ENSG00000285769",0.503364907845279,1.03449756150785,4.01192638091908,0.536840327387932,0.999978183151965
"ENSG00000285575","ENSG00000285575",0.533259987807948,1.04618638970194,3.84172454305974,0.536921808295025,0.999978183151965
"ENSG00000117013","ENSG00000117013",0.446207721208914,1.33146629540729,1.9636691121685,0.536946904679719,0.999978183151965
"ENSG00000261219","ENSG00000261219",0.49115671989674,1.24212398461443,2.26776834524721,0.536961986336334,0.999978183151965
"ENSG00000131043","ENSG00000131043",0.0563468198552559,6.29393836224583,0.390941809425251,0.537016158290102,0.999978183151965
"ENSG00000274356","ENSG00000274356",0.506938461427432,1.03539961826535,4.29325898337839,0.537018549174811,0.999978183151965
"ENSG00000250012","ENSG00000250012",0.447874928579481,1.32749447154632,2.60495248599958,0.537065890211912,0.999978183151965
"ENSG00000262049","ENSG00000262049",0.140377420409427,3.26105971885124,1.19121739774953,0.537077467991566,0.999978183151965
"ENSG00000134202","ENSG00000134202",-0.171891110842764,3.82377720473614,0.392911931997414,0.53722863743695,0.999978183151965
"ENSG00000286099","ENSG00000286099",0.522668463776308,1.04130294228239,4.61671835198292,0.537244426819469,0.999978183151965
"ENSG00000279306","ENSG00000279306",0.54359625391543,1.14552807190037,3.01681653988813,0.537253650002308,0.999978183151965
"ENSG00000272264","ENSG00000272264",-0.446328297143075,1.3342293651779,2.7014991429804,0.537279641861009,0.999978183151965
"ENSG00000218428","ENSG00000218428",-0.549760768857561,1.13701823536333,4.75511926327689,0.537310277757356,0.999978183151965
"ENSG00000156711","ENSG00000156711",0.0617440611631296,5.46530220315176,0.445465319746335,0.537334512121315,0.999978183151965
"ENSG00000225963","ENSG00000225963",-0.261310994185072,2.02369176007055,1.58595415509331,0.537390805741344,0.999978183151965
"ENSG00000235500","ENSG00000235500",0.532314229074186,1.04627685177605,3.63809972748917,0.53749789882886,0.999978183151965
"ENSG00000285269","ENSG00000285269",0.559809878092127,1.07465570733336,2.92044629711675,0.537519681750244,0.999978183151965
"ENSG00000135537","ENSG00000135537",0.223873805598751,2.29123211710083,1.99271508887257,0.537581320836187,0.999978183151965
"ENSG00000197363","ENSG00000197363",-0.232116940599191,2.22777932906257,1.71555494173627,0.537603883211608,0.999978183151965
"ENSG00000286686","ENSG00000286686",0.558453714194673,1.07145371946776,4.0036142712055,0.53760691545935,0.999978183151965
"ENSG00000066336","ENSG00000066336",0.131661681808784,8.2485599907976,0.391859131849648,0.537758508733007,0.999978183151965
"ENSG00000281392","ENSG00000281392",0.548330583592112,1.13454536404066,2.01630977597002,0.537838530578181,0.999978183151965
"ENSG00000135903","ENSG00000135903",0.51175493441711,1.03747301544532,3.69822041398571,0.537858016904269,0.999978183151965
"ENSG00000278338","ENSG00000278338",0.558959395273342,1.07382805543486,3.21504115071859,0.537901805816771,0.999978183151965
"ENSG00000226599","ENSG00000226599",-0.54596361161988,1.14315682995131,2.15585670318318,0.537934407927552,0.999978183151965
"ENSG00000273821","ENSG00000273821",0.523271720833607,1.04212885866225,4.83340608878084,0.537940572817716,0.999978183151965
"ENSG00000269985","ENSG00000269985",0.547629551285681,1.05697440448879,2.89370491318714,0.537947154344994,0.999978183151965
"ENSG00000119630","ENSG00000119630",0.418834690069824,1.39295783627629,1.94449717737951,0.538056487542274,0.999978183151965
"ENSG00000173080","ENSG00000173080",0.452920108278474,1.31416629420901,1.59803670443222,0.538063497987151,0.999978183151965
"ENSG00000236039","ENSG00000236039",0.558225790476737,1.10765848225417,2.5871219901014,0.538108021546306,0.999978183151965
"ENSG00000258986","ENSG00000258986",0.544594910281274,1.05500346309913,3.99416241121972,0.538217064661225,0.999978183151965
"ENSG00000256968","ENSG00000256968",0.533613724059109,1.0473904557036,4.48608303196142,0.538243949528662,0.999978183151965
"ENSG00000287054","ENSG00000287054",0.541211884672009,1.05227841841596,4.00416992459088,0.538300284658872,0.999978183151965
"ENSG00000278434","ENSG00000278434",-0.504797466642659,1.21742811260703,3.31878525496161,0.538310210412545,0.999978183151965
"ENSG00000227110","ENSG00000227110",0.560631064816486,1.09256654646071,2.59969234351677,0.538320167479509,0.999978183151965
"ENSG00000223117","ENSG00000223117",0.532248142056482,1.04703296930708,3.47778889977588,0.538321939482615,0.999978183151965
"ENSG00000115091","ENSG00000115091",0.0714000638680137,9.09804363009942,0.388139155743376,0.538468729169916,0.999978183151965
"ENSG00000163697","ENSG00000163697",-0.329080297489295,1.67840876932411,0.657351859265469,0.538499993808511,0.999978183151965
"ENSG00000250280","ENSG00000250280",0.546554912603986,1.0569088145035,3.84150825741858,0.53856372046212,0.999978183151965
"ENSG00000223960","ENSG00000223960",0.144032284890523,3.19178214544658,1.05375066137142,0.538609764799715,0.999978183151965
"ENSG00000171703","ENSG00000171703",-0.087087585171375,4.48323397368291,0.680696804135063,0.538625975495314,0.999978183151965
"ENSG00000287720","ENSG00000287720",0.557334565716151,1.10799800720075,4.81561372125931,0.538629291203812,0.999978183151965
"ENSG00000148225","ENSG00000148225",0.442743009515062,1.33561963300451,1.6602330788885,0.538647045212307,0.999978183151965
"ENSG00000279670","ENSG00000279670",0.414552162948124,1.40032607437594,2.76782432068083,0.538815076617004,0.999978183151965
"ENSG00000063761","ENSG00000063761",-0.121025621465321,3.68357762355275,0.936471152256115,0.538825479698918,0.999978183151965
"ENSG00000275126","ENSG00000275126",0.552471698103956,1.06397944821915,3.25646533837898,0.538839816027413,0.999978183151965
"ENSG00000234494","ENSG00000234494",-0.33239304397129,1.66247309426379,2.43828427839866,0.538859459027355,0.999978183151965
"ENSG00000249965","ENSG00000249965",0.506223828821307,1.0360823400807,4.42177660800878,0.538979151688915,0.999978183151965
"ENSG00000240859","ENSG00000240859",-0.158160597019444,2.92375818919295,0.451975678698728,0.539014339821456,0.999978183151965
"ENSG00000279196","ENSG00000279196",0.541787058488173,1.053542444823,3.18118752465779,0.539016565501982,0.999978183151965
"ENSG00000250331","ENSG00000250331",0.559437434021235,1.08240738812814,2.92923181781376,0.539053193555899,0.999978183151965
"ENSG00000196792","ENSG00000196792",-0.135228762159294,3.49666447990954,0.455804594370101,0.539070379433582,0.999978183151965
"ENSG00000274536","ENSG00000274536",-0.175317614508517,4.80503794184216,0.390541352428402,0.539109100178231,0.999978183151965
"ENSG00000211854","ENSG00000211854",-0.482882424735776,1.25574618220066,3.47345610615234,0.539118509521284,0.999978183151965
"ENSG00000149531","ENSG00000149531",0.133864993123536,3.41727812185264,0.38680465528182,0.539162955756719,0.999978183151965
"ENSG00000153563","ENSG00000153563",0.208710789120837,7.28441725987602,0.391271861936726,0.539181661960876,0.999978183151965
"ENSG00000127990","ENSG00000127990",0.287640599232132,1.86143518117212,0.987406835200563,0.539227861811603,0.999978183151965
"ENSG00000230042","ENSG00000230042",-0.550646675363879,1.12924490901452,2.30268309132414,0.539235004632391,0.999978183151965
"ENSG00000282980","ENSG00000282980",-0.376590727954127,1.50765071640849,2.92386873733031,0.539264680868047,0.999978183151965
"ENSG00000163749","ENSG00000163749",0.531462586854087,1.04689041401975,5.05405924871613,0.539265050818035,0.999978183151965
"ENSG00000099937","ENSG00000099937",-0.34328803023611,1.61932791962835,1.075688311719,0.539306435670715,0.999978183151965
"ENSG00000277687","ENSG00000277687",0.407381816240443,1.41834865655773,1.73575473341179,0.539334805910475,0.999978183151965
"ENSG00000272666","ENSG00000272666",0.372508398724121,1.51615555929825,1.04236986443032,0.539439292607358,0.999978183151965
